Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-02-17 00:00:00-05:00,0.09013522416353226,0.0905672418124531,0.09013522416353226,0.09013522416353226,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09401718527078629,0.09487967162494336,0.09401718527078629,0.09401718527078629,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08884150439213367,0.08884150439213367,0.08841025829315186,0.08841025829315186,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08409783148288923,0.08409783148288923,0.08366658538579941,0.08366658538579941,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08496026694774628,0.08539151281534077,0.08496026694774628,0.08496026694774628,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08280407590920061,0.08280407590920061,0.08194158971309662,0.08194158971309662,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08711650967597961,0.0875477499087818,0.08711650967597961,0.08711650967597961,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08841025829315186,0.08884150439213367,0.08841025829315186,0.08841025829315186,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09142972528934479,0.09229221163483291,0.09142972528934479,0.09142972528934479,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09186096489429474,0.09229220515773147,0.09186096489429474,0.09186096489429474,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09099848467915121,0.09099848467915121,0.09056723862886429,0.09056723862886429,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.09013519492372615,0.09013519492372615,0.08970395475625992,0.08970395475625992,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08970397608053622,0.08970397608053622,0.08927273005247116,0.08927273005247116,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08927274473302943,0.08927274473302943,0.08841025829315186,0.08841025829315186,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08194156786040885,0.08194156786040885,0.08151032775640488,0.08151032775640488,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.0780596442141285,0.0780596442141285,0.07762840390205383,0.07762840390205383,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07547216061614903,0.07547216061614903,0.07460967451334,0.07460967451334,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07762840390205383,0.0780596442141285,0.07762840390205383,0.07762840390205383,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.0771971800293899,0.0771971800293899,0.07676593959331512,0.07676593959331512,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07978542149066925,0.08064790816661956,0.07978542149066925,0.07978542149066925,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08366658538579941,0.084529071821893,0.08366658538579941,0.08366658538579941,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.0888414978981018,0.08970398427493435,0.0888414978981018,0.0888414978981018,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08841024405850384,0.08841024405850384,0.08797900378704071,0.08797900378704071,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.0888414978981018,0.08970398427493435,0.0888414978981018,0.0888414978981018,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09229221194982529,0.09315469829825707,0.09229221194982529,0.09229221194982529,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09229220515773147,0.09229220515773147,0.09186096489429474,0.09186096489429474,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09099848787789902,0.09099848787789902,0.09013522416353226,0.09013522416353226,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08884150439213367,0.08884150439213367,0.08841025829315186,0.08841025829315186,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08582279155982339,0.08582279155982339,0.08539155125617981,0.08539155125617981,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08539155125617981,0.08625403762155257,0.08539155125617981,0.08539155125617981,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08539155095806095,0.08539155095806095,0.08452906459569931,0.08452906459569931,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08409783148288923,0.08409783148288923,0.08366658538579941,0.08366658538579941,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09099850803613663,0.09142974843902647,0.09099850803613663,0.09099850803613663,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09142972528934479,0.09186097134113157,0.09142972528934479,0.09142972528934479,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.09013519492372615,0.09013519492372615,0.08970395475625992,0.08970395475625992,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08927273820747525,0.08927273820747525,0.0888414978981018,0.0888414978981018,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09315469115972519,0.09401717744206382,0.09315469115972519,0.09315469115972519,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09487966448068619,0.09531091050433547,0.09487966448068619,0.09487966448068619,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09617336839437485,0.09660460853259753,0.09617336839437485,0.09617336839437485,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09617336839437485,0.09660460853259753,0.09617336839437485,0.09617336839437485,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09617336839437485,0.09660460853259753,0.09617336839437485,0.09617336839437485,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09186097134113157,0.09186097134113157,0.09142972528934479,0.09142972528934479,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08668524078262474,0.08668524078262474,0.08625400066375732,0.08625400066375732,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.0888414978981018,0.08927273820747525,0.0888414978981018,0.0888414978981018,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09487966448068619,0.09531091050433547,0.09487966448068619,0.09487966448068619,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09832960367202759,0.09876084966951382,0.09832960367202759,0.09832960367202759,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10091707855463028,0.10134832464582945,0.10091707855463028,0.10091707855463028,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10091706499389977,0.10091706499389977,0.10005458444356918,0.10005458444356918,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09962333635686968,0.09962333635686968,0.09919209033250809,0.09919209033250809,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09789837799972773,0.09789837799972773,0.09746713191270828,0.09746713191270828,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09660460853259753,0.09660460853259753,0.09617336839437485,0.09617336839437485,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09789837151765823,0.09876086363458961,0.09789837151765823,0.09789837151765823,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09789837151765823,0.09876086363458961,0.09789837151765823,0.09789837151765823,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09789837799972773,0.09789837799972773,0.09746713191270828,0.09746713191270828,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.0974671193725425,0.0974671193725425,0.09703588485717773,0.09703588485717773,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09487970256731204,0.09487970256731204,0.09444846212863922,0.09444846212863922,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09574218094348907,0.09617342710304759,0.09574218094348907,0.09574218094348907,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09660462290048599,0.09703586886093074,0.09660462290048599,0.09660462290048599,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09487970256731204,0.09487970256731204,0.09444846212863922,0.09444846212863922,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09444846212863922,0.09574218920274506,0.09444846212863922,0.09444846212863922,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09444843132690758,0.09531091768106464,0.09401718527078629,0.09401718527078629,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09358594536311045,0.09358594536311045,0.09272345900535583,0.09272345900535583,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09487966448068619,0.09617339679354898,0.09487966448068619,0.09487966448068619,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09660462290048599,0.09746710330520703,0.09660462290048599,0.09660462290048599,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09531091050433547,0.09531091050433547,0.09487966448068619,0.09487966448068619,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09789837151765823,0.09876086363458961,0.09789837151765823,0.09789837151765823,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10350528359413146,0.10393652955377591,0.10350528359413146,0.10350528359413147,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10824895650148393,0.10911144843590954,0.10824895650148393,0.10824895650148392,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10824899620924668,0.10824899620924668,0.10781776160001756,0.10781776160001755,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11385514587163925,0.11428639193863792,0.11385514587163925,0.11385514587163925,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11385514587163925,0.11428639193863792,0.11385514587163925,0.11385514587163925,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11428636312484741,0.11471838066640383,0.11428636312484741,0.11428636312484741,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11428636312484741,0.11471838066640383,0.11428636312484741,0.11428636312484741,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10911144952854576,0.10911144952854576,0.10868020355701447,0.10868020355701447,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10868020355701447,0.10954268398390829,0.10868020355701447,0.10868020355701447,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11083641648292542,0.11126765091721741,0.11083641648292542,0.11083641648292542,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.1095426775921647,0.1095426775921647,0.10911144316196442,0.10911144316196442,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10566160013331048,0.10566160013331048,0.10523035377264023,0.10523035377264023,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10738649219274521,0.10781773822465113,0.10738649219274521,0.10738649219274521,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10868020355701447,0.10997392995543957,0.10868020355701447,0.10868020355701447,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11342387646436691,0.11385512244262412,0.11342387646436691,0.11342387646436691,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11256141861548805,0.11256141861548805,0.11213017255067825,0.11213017255067825,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11213014163874964,0.11213014163874964,0.1116988956928253,0.11169889569282532,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10997392125374268,0.10997392125374268,0.10954267531633377,0.10954267531633377,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10824899620924668,0.10824899620924668,0.10781776160001756,0.10781776160001755,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10781773822465113,0.10824897274038668,0.10738649219274521,0.10738649219274521,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10479904208318652,0.10479904208318652,0.10436780750751495,0.10436780750751495,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10091711091589531,0.10091711091589531,0.10048587620258331,0.10048587620258331,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10221081227064133,0.10307406448189625,0.10221081227064133,0.10221081227064133,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10048578435518385,0.10048578435518385,0.09962329268455505,0.09962329268455505,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10177958011627197,0.10221082624721156,0.10177958011627197,0.10177958011627197,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10134835714538297,0.10134835714538297,0.10048587620258331,0.10048587620258331,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09789836540407763,0.09789836540407763,0.09703588485717773,0.09703588485717773,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.09013519492372615,0.09013519492372615,0.08970395475625992,0.08970395475625992,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08927273820747525,0.08927273820747525,0.0888414978981018,0.0888414978981018,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.0888414978981018,0.08927273820747525,0.0888414978981018,0.0888414978981018,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.086685284744937,0.086685284744937,0.08582279831171036,0.08582279831171036,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08668528497219086,0.0875477714076786,0.08668528497219086,0.08668528497219086,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.09013522416353226,0.0905672418124531,0.09013522416353226,0.09013522416353226,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08366657114529259,0.08366657114529259,0.08323533087968826,0.08323533087968826,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.0771971800293899,0.0771971800293899,0.07676593959331512,0.07676593959331512,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07849164307117462,0.0789228890380634,0.07849164307117462,0.07849164307117462,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08194158971309662,0.08280407590920061,0.08194158971309662,0.08194158971309662,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08409781754016876,0.08452905780767647,0.08409781754016876,0.08409781754016876,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08625400066375732,0.08711648665957526,0.08625400066375732,0.08625400066375732,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08927273005247116,0.08970397608053622,0.08927273005247116,0.08927273005247116,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08366657114529259,0.08366657114529259,0.08323533087968826,0.08323533087968826,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08323534482124012,0.08323534482124012,0.08280409872531891,0.08280409872531891,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07892289215703421,0.07892289215703421,0.07805962860584259,0.07805962860584259,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.0802166610956192,0.08064790730804716,0.0802166610956192,0.0802166610956192,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08280409872531891,0.08323534482124012,0.08280409872531891,0.08280409872531891,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08625400066375732,0.08668524078262474,0.08625400066375732,0.08625400066375732,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08366657114529259,0.08366657114529259,0.08323533087968826,0.08323533087968826,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08237283569019084,0.08237283569019084,0.08194158971309662,0.08194158971309662,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08496026694774628,0.08582275292485228,0.08496026694774628,0.08496026694774628,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08625400066375732,0.08668524078262474,0.08625400066375732,0.08625400066375732,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08625403762155257,0.08625403762155257,0.08539155125617981,0.08539155125617981,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08668528497219086,0.08711653106897775,0.08668528497219086,0.08668528497219086,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08927273005247116,0.08970397608053622,0.08927273005247116,0.08927273005247116,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.0875477499087818,0.0875477499087818,0.08711650967597961,0.08711650967597961,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08711650967597961,0.0875477499087818,0.08711650967597961,0.08711650967597961,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08711650967597961,0.08711650967597961,0.08711650967597961,0.08711650967597961,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08539155095806095,0.08539155095806095,0.08452906459569931,0.08452906459569931,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08323534482124012,0.08323534482124012,0.08280409872531891,0.08280409872531891,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08064790730804716,0.08064790730804716,0.0802166610956192,0.0802166610956192,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07978536878229318,0.07978536878229318,0.07892288267612457,0.07892288267612457,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07719714148447486,0.07719714148447486,0.07633465528488159,0.07633465528488159,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07547216061614903,0.07547216061614903,0.07460967451334,0.07460967451334,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07460967394914647,0.07460967394914647,0.0737471878528595,0.0737471878528595,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07460967451334,0.07504092044378644,0.07460967451334,0.07460967451334,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07029726316956367,0.07029726316956367,0.06943477690219879,0.06943477690219879,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06555280725563328,0.06555280725563328,0.06512156128883362,0.06512156128883362,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06684732437133789,0.06727856466643437,0.06684732437133789,0.06684732437133789,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06598405605983611,0.06598405605983611,0.06555281579494476,0.06555281579494476,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06598404794931412,0.06641606550258741,0.06598404794931412,0.06598404794931412,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06943477690219879,0.06986601715683877,0.06943477690219879,0.06943477690219879,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06943477690219879,0.06986601715683877,0.06943477690219879,0.06943477690219879,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.0737471878528595,0.07417843378004488,0.0737471878528595,0.0737471878528595,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07504094392061234,0.07547218422789,0.07504094392061234,0.07504094392061234,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07202222141828456,0.07202222141828456,0.0711597353219986,0.0711597353219986,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07072849632344448,0.07072849632344448,0.0702972561120987,0.0702972561120987,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06857231918075822,0.06857231918075822,0.06814107298851013,0.06814107298851013,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06814107298851013,0.06857231918075822,0.06814107298851013,0.06814107298851013,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06857229024171829,0.06900353049388602,0.06857229024171829,0.06857229024171829,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06814105882693622,0.06814105882693622,0.06770981848239899,0.06770981848239899,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06598405605983611,0.06598405605983611,0.06555281579494476,0.06555281579494476,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06425907523292117,0.06425907523292117,0.06382783502340317,0.06382783502340317,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06296536226808075,0.06296536226808075,0.06253411620855331,0.06253411620855331,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06124037393603441,0.06124037393603441,0.06080912798643112,0.06080912798643112,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.061240389943122864,0.06167163024736018,0.061240389943122864,0.061240389943122864,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.061671629548072815,0.062102875605505876,0.061671629548072815,0.061671629548072815,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.058652934412500204,0.058652934412500204,0.05822169408202171,0.05822169408202171,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05779040516771276,0.05779040516771276,0.05692791938781738,0.05692791938781738,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05692794982667693,0.05692794982667693,0.05649670958518982,0.05649670958518982,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.05002728807290152,0.05002728807290152,0.049164801836013794,0.049164801836013794,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.049596045166254044,0.050027291190615636,0.049596045166254044,0.049596045166254044,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05218350514769554,0.0526147511812263,0.05218350514769554,0.05218350514769554,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.052614741027355194,0.05304598121957774,0.052614741027355194,0.052614741027355194,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.052614741027355194,0.05304598121957774,0.052614741027355194,0.052614741027355194,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05692791938781738,0.05735916515680591,0.05692791938781738,0.05692791938781738,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05865291878581047,0.059515404975064246,0.05865291878581047,0.05865291878581047,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.058652934412500204,0.058652934412500204,0.05822169408202171,0.05822169408202171,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.061671629548072815,0.06253411590485342,0.061671629548072815,0.061671629548072815,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06382783502340317,0.06425907523292117,0.06382783502340317,0.06382783502340317,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06425908952951431,0.0651215758985237,0.06425908952951431,0.06425908952951431,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06641608476638794,0.06684733086143888,0.06641608476638794,0.06641608476638794,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06641608476638794,0.06727857119840379,0.06641608476638794,0.06641608476638794,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06296536226808075,0.06296536226808075,0.06253411620855331,0.06253411620855331,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06382783502340317,0.06425907523292117,0.06382783502340317,0.06382783502340317,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06339660357234721,0.06339660357234721,0.06296536326408386,0.06296536326408386,36467200,0.0,0.0
